artist_name,concert_name,city,venue,show_time,price_text,sale_status,source_type,source_url,collected_at
,「完全门德尔松」——《单簧管与巴塞特单簧管协奏曲》&《c小调第一交响曲》音乐会,北京,五棵松·爱乐汇艺术空间·都市音乐厅,2026-09-30 19:30,100 / 108 / 168 / 180 / 228 / 280 / 288 / 380 / 480,待定,爬虫采集,https://www.showstart.com/event/304260,2026-08-31
BlaiRy / FineTune乐队 / CrazyNoise!!!!!! / 夜伽話- YOTOBA,独家 次元音浪Vocaloid Only Band Live,北京,MASK,2026-10-01 14:00,88 / 108 / 158 / 188,待定,爬虫采集,https://www.showstart.com/event/308736,2026-08-31
,国庆假期《光辉岁月·致敬时光》经典金曲演唱会,北京,秦乐宫剧场,2026-10-01 19:45,69 / 99 / 180 / 280 / 350 / 380 / 550,待定,爬虫采集,https://www.showstart.com/event/306431,2026-08-31
怪兽计划乐队,独家 怪兽计划乐队『隔在你我之间的那片海』2026巡演 北京站,北京,菇的LIVE·蘑菇洞,2026-10-01 20:00,70 / 100 / 120,待定,爬虫采集,https://www.showstart.com/event/308225,2026-08-31
卦者灵风,独家 卦者灵风《东方巴黎》-巡回个人演唱会-北京站,北京,门空间 The Door Space,2026-10-03 19:30,188 / 258,待定,爬虫采集,https://www.showstart.com/event/306374,2026-08-31
MappleZS,星河回响——MappleZS原创钢琴音乐会,北京,五棵松·爱乐汇艺术空间·都市音乐厅,2026-10-03 19:30,153 / 238 / 323 / 493,待定,爬虫采集,https://www.showstart.com/event/302171,2026-08-31
Yīn Yīn（YIN YIN）,独家 闪千手呈现｜YĪN YĪN 2026新专辑巡演  北京,北京,福浪LIVEHOUSE-福,2026-10-03 20:30,220 / 260 / 380,待定,爬虫采集,https://www.showstart.com/event/300740,2026-08-31
孟庭苇,孟庭苇《孟里花落知多少·花开如初》巡回演唱会-北京站·收官站,北京,北京国家体育馆,2026-10-06 18:30,398 / 598 / 698 / 898 / 1198,待定,爬虫采集,https://www.showstart.com/event/308703,2026-08-31
PREP,独家 New Noise呈现｜PREP 2026双城巡演 北京站,北京,MAO Livehouse北京（东郎店）,2026-10-07 20:30,260,待定,爬虫采集,https://www.showstart.com/event/304466,2026-08-31
,美国瑙姆堡国际钢琴比赛冠军-高阳「幻想漫步」钢琴独奏音乐会,北京,五棵松·爱乐汇艺术空间·都市音乐厅,2026-10-10 19:30,100 / 144 / 224 / 304,待定,爬虫采集,https://www.showstart.com/event/308599,2026-08-31
相对论乐队,与你相对·相对论乐队 2026巡演 北京站,北京,福浪LIVEHOUSE-浪,2026-10-10 20:00,100 / 120 / 198,待定,爬虫采集,https://www.showstart.com/event/306789,2026-08-31
Charles Berthoud,独家 SoundVibe呈现｜Charles Berthoud《极限低音》Play With Fire 贝斯巡演 北京站,北京,黄昏黎明DDC,2026-10-11 19:30,200 / 320,待定,爬虫采集,https://www.showstart.com/event/305133,2026-08-31
Mamas Gun,英国当代灵魂乐之声Mamas Gun 《DIG!》巡演 北京站,北京,福浪LIVEHOUSE-浪,2026-10-11 20:00,220 / 280 / 320 / 520,待定,爬虫采集,https://www.showstart.com/event/304726,2026-08-31
莫西子诗,独家 莫西子诗“黑夜闪闪发光”2026LIVEHOUSE巡演-北京站,北京,福浪LIVEHOUSE-福,2026-10-16 20:00,128 / 158 / 188,待定,爬虫采集,https://www.showstart.com/event/303850,2026-08-31
